Variation Sentence Number,Variation Sentence,Full Code Sentence,Similarity,Added
9.32.2.3.(3),"Where a habitable room or space is not provided with natural ventilation as described in Article 9.32.2.2. and is not mechanically cooled, the non-heating-season mechanical ventilation system shall have the capacity to exhaust indoor air from the room or space or to introduce outdoor air to that room or space at a rate of one air change per hour.","Where a habitable room or space is not provided with natural ventilation as described in Article 9.32.2.2. and is mechanically cooled, its non-heating-season mechanical ventilation system shall have the capacity to exhaust air from inside the room or space, or to introduce outdoor air into that room or space, at a rate conforming with Table 9.32.2.3., or comply with Subsection 9.32.3.",0.8688524590163934,True
9.7.5.1.(2),"Glass for site-built windows, doors, sidelights for doors, and skylights shall comply with part 9.","Glass for site-built windows, doors, sidelights for doors, and skylights shall comply with Section 9.6.",0.8666666666666667,True
9.10.9.3.(2),"Doors in smoke-tight barriers shall be solid-core, wood doors at least 45 mm thick, and have a self-closing device.","Doors in smoke-tight barriers shall be solid-core, wood doors at least 45 mm thick, and have a self-closing device. (See Note A-9.10.9.3.(2).)",0.8636363636363636,True
9.32.3.2.(6),"Ventilation equipment installed in unheated spaces shall be installed so as to avoid condensation of moisture on fans and motors, in accordance with the manufacturers instructions.","Ventilation equipment installed in unheated spaces shall be installed so as to avoid condensation of moisture on fans and motors, in accordance with the manufacturers’ instructions. (See Note A-9.32.3.3.)",0.8620689655172413,True
3.2.2.82.(1),"Except as permitted by Sentences 3.2.2.7. and 3.2.2.7.(4), a building classified as Group F, Division 3 is permitted to conform to Sentence 3.2.2.82. provided except as permitted by Sentences 3.2.2.7. and 3.2.2.18.(2), the building is sprinklered throughout, it is not more than 6 storeys in building height, and it has a building area that is not limited if the building is not more than 1 storey in building height, not more than 21 600 m2 if 2 storeys in building height, not more than 14 400 m2 if 3 storeys in building height, not more than 10 800 m2 if 4 storeys in building height, not more than 8 640 m2 if 5 storeys in building height, or not more than 7 200 m2 if 6 storeys in building height.","A building classified as Group F, Division 3 is permitted to conform to Sentence 3.2.2.86. provided except as permitted by Sentences 3.2.2.7.(1)and 3.2.2.18.(2), the building is sprinklered throughout, it is not more than 2 storeys in building height, and it has a building area not more than 7 200 m2 if 1 storey in building height, or 2 400 m2 if 2 storeys in building height.",0.8615384615384616,True
3.2.2.82.(1),"Except as permitted by Sentences 3.2.2.7. and 3.2.2.7.(4), a building classified as Group F, Division 3 is permitted to conform to Sentence 3.2.2.82. provided except as permitted by Sentences 3.2.2.7. and 3.2.2.18.(2), the building is sprinklered throughout, it is not more than 6 storeys in building height, and it has a building area that is not limited if the building is not more than 1 storey in building height, not more than 21 600 m2 if 2 storeys in building height, not more than 14 400 m2 if 3 storeys in building height, not more than 10 800 m2 if 4 storeys in building height, not more than 8 640 m2 if 5 storeys in building height, or not more than 7 200 m2 if 6 storeys in building height.","A building classified as Group F, Division 1 is permitted to conform to Sentence 3.2.2.71. provided except as permitted by Sentences 3.2.2.7.(1)and 3.2.2.18.(2), the building is sprinklered throughout, it is not more than 3 storeys in building height, and it has a building area not more than 3 600 m2 if 1 storey in building height, 1 800 m2 if 2 storeys in building height, or 1 200 m2 if 3 storeys in building height.",0.8615384615384616,True
3.2.1.1.(1),"A roof-top enclosure provided for elevator machinery, a stairway or a service room used for no purpose other than for service to the building, shall not be considered as a storey in calculating the building height.","Roof-top enclosures provided for elevator machinery, stairways or service rooms, used for no purpose other than for service to the building, shall not be considered as a storey in calculating the building height.",0.8611111111111112,True
9.32.3.9.(2),"Carbon monoxide  alarms required by this Article shall conform to CSA CAN/CSA-6.19-01 Residential Carbon Monoxide Alarming Devices be equipped with an integral alarm that satisfies the audibility requirements of CSA CAN/CSA-6.19-01 Residential Carbon Monoxide Alarming Devices have no disconnect switch between the overcurrent device and the CO alarm, where the CO alarm is powered by the dwelling unit s electrical system, and be mechanically fixed at a height recommended by the manufacturer.","Carbon monoxide  alarms required by this Article shall conform to CSA CAN/CSA-6.19-01 Residential Carbon Monoxide Alarming Devices be equipped with an integral alarm that satisfies the audibility requirements of CSA CAN/CSA-6.19-01 Residential Carbon Monoxide Alarming Devices have no disconnect switch between the overcurrent device and the CO alarm, where the CO alarm is powered by the electrical system serving the suite (see Note A-6.9.3.1.(2)(c)), and be mechanically fixed at a height above the floor as recommended by the manufacturer.",0.8607594936708861,True
9.37.1.1.(1),"For the purpose of compliance with this Code as required in Sentence 1.2.1.1.(1), the objectives and functional statements attributed to the acceptable solutions in this Part shall be the objectives and functional statements listed in Table 9.37.1.1. (See Note A-1.1.2.1.(1).)","For the purpose of compliance with this Code as required in Clause 1.2.1.1.(1)(b), the objectives and functional statements attributed to the acceptable solutions in this Part shall be the objectives and functional statements listed in Table 4.5.1.1. (See Note A-1.1.2.1.(1).) (See Note A-5.)",0.8604651162790697,True
2.14.1.1.(1),"For the purposes of compliance with this Code as required in Sentence 1.2.1.1.(1), the objectives and functional statements attributed to the acceptable solutions in this Part shall be the objectives and functional statements listed in Table 2.14.1.1. (See Note A-1.1.2.1.(1).)","For the purposes of compliance with this Code as required in Clause 1.2.1.1.(1) of Division A, the objectives and functional statements attributed to the acceptable solutions in this Part shall be the objectives and functional statements listed in Table 2.8.1.1. (See Note A-1.1.2.1.(1).)",0.8604651162790697,True
9.32.3.11.(12),"Where rectangular duct is used in place of round duct, it shall be selected according to Table 9.32.3.11.-B.","Where rectangular duct is used in place of round duct, it shall be selected according to Table 9.32.3.11.-B. (See Note A-9.32.3.12.)",0.8571428571428571,True
9.7.2.2.(10),"Windows, doors and skylights shall conform to the energy efficiency requirements in part 9.","Windows, doors and skylights shall conform to the energy efficiency requirements in Section 9.36.",0.8571428571428571,True
9.7.3.1.(5),"Compliance with the performance requirements described in Sentences 9.7.3.1. to 9.7.3.1. shall be demonstrated by complying with the requirements in part 9. or 9., and part 9., or design and construction conforming to Part 5.","Compliance with the performance requirements described in Sentences 9.7.3.1.(1)to 9.7.3.1. shall be demonstrated by complying with the requirements in Subsection 9.7.4.or 9.7.5., and Subsection 9.7.6., or design and construction conforming to Part 5.",0.8571428571428571,True
5.9.3.4.(3),"The following systems need not comply with Sentence 5.9.3.4.(2): interior windows and interior doors that do not serve as environmental separators, vehicular access doors (garage doors), storm windows and storm doors, commercial entrance systems, revolving doors, smoke and relief air vents, site-built door systems, and commercial steel doors.","The following systems need not comply with Sentence 5.9.3.5.(2): interior windows and interior doors, vehicular access doors (garage doors), storm windows and storm doors, commercial entrance systems, revolving doors, smoke and relief air vents, site-built door systems, and commercial steel doors. (See Note A-5.9.3.5.(4).)",0.8541666666666666,True
9.33.5.2.(1),"Except as provided in Articles 9.33.5.3. and 9.33.5.4., the installation of heating and air-conditioning equipment, including mechanical refrigeration equipment, and including provisions for mounting, clearances and air supply, shall conform to applicable provincial or territorial regulations or municipal bylaws or, in the absence of such regulations or bylaws, to CSA B51-14 Boiler, Pressure Vessel, and Pressure Piping Code CSA B52-13 Mechanical Refrigeration Code CSA B139-09 Installation Code for Oil-Burning Equipment CSA B149.1-10 Natural Gas and Propane Installation Code CSA C22.1-12 Canadian Electrical Code, Part I or CSA C448 Series-13 Design and Installation of Earth Energy Systems","Except as provided in Articles 6.9.4.2. and Article 6.3.1.5., the installation of heating and air-conditioning equipment, including mechanical refrigeration equipment, and including provisions for mounting, clearances and air supply, shall conform to appropriate provincial or territorial requirements or, in the absence of such requirements, to the requirements of CSA B51-14 Boiler, Pressure Vessel, and Pressure Piping Code CSA B52-13 Mechanical Refrigeration Code CSA B139-09 Installation Code for Oil-Burning Equipment CSA B149.1-10 Natural Gas and Propane Installation Code CSA B365-17 Installation Code for Solid-Fuel-Burning Appliances and Equipment or CSA C22.1-12 Canadian Electrical Code, Part I",0.8541666666666666,True
