Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Sentence Text,P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Sentence Text,Difference Type,Variation,Variation Label,Text Difference Tracked,Exception,Comments,Difference Type Updated,Exception Updated,Variation Updated
2015,AB,NFC,Div B,2.5.1.3.(1),Access to Roof ,"Where access to a roof is provided for firefighting purposes, keys shall be provided for locked roof access doors and kept in a location determined in cooperation with the fire department.",AFC2019,Div B,2.5.1.3.(1),Fire Department Building Access ,"A building that incorporates the fire protection equipment, elevator control or door access outlined in Sentence 2.5.1.3.(2) shall provide a key box constructed, keyed, and located in a manner acceptable to the authority having jurisdiction containing a set or sets of keys or devices required to be used in an emergency. (See Note A-2.5.1.3.(1).)",Common Sentence,Yes,,,,,,,
2015,AB,NFC,Div B,2.6.1.1.(1),Installation ,"Heating, ventilating and air-conditioning appliances and equipment shall be installed in conformance with the NBC.",AFC2019,Div B,2.6.1.1.(1),Installation ,"1) Heating, ventilating and air-conditioning appliances and equipment shall be installed in conformance with the NBC(AE).",Common Sentence,No,,,,,,,
2015,AB,NFC,Div B,2.6.1.5.(1),Clearances ,"Required clearances between chimneys, flue pipes or appliances and combustible construction shall be maintained in conformance with the NBC.",AFC2019,Div B,2.6.1.5.(1),Clearances ,"1) Required clearances between chimneys, flue pipes or appliances and combustible construction shall be maintained in conformance with the NBC(AE).",Common Sentence,No,,,,,,,
2015,AB,NFC,Div B,2.6.1.9.(1),Commercial Cooking Equipment ,Commercial cooking equipment exhaust and fire protection systems shall be designed and installed in conformance with the NBC.,AFC2019,Div B,2.6.1.9.(1),Commercial Cooking Equipment ,1) Commercial cooking equipment exhaust and fire protection systems shall be designed and installed in conformance with the NBC(AE).,Common Sentence,No,,,,,,,
2015,AB,NFC,Div B,2.6.1.9.(2),Commercial Cooking Equipment ,"Except as required in Sentences 2.6.1.9.(3) to 2.6.1.9.(5), the use, inspection and maintenance of commercial cooking equipment exhaust and fire protection systems shall be in conformance with NFPA 96-2014 Ventilation Control and Fire Protection of Commercial Cooking Operations",AFC2019,Div B,2.6.1.9.(2),Commercial Cooking Equipment ,"2) Except as required in Sentences (3) to (5), the use, inspection and maintenance
of commercial cooking equipment exhaust and fire protection systems shall be in
conformance with NFPA 96, “Ventilation Control and Fire Protection of Commercial
Cooking Operations.”",Common Sentence,No,,,,,,,
2015,AB,NFC,Div B,2.6.2.1.(1),Indoor Incinerators ,The installation and alteration of indoor incinerators shall conform to the NBC.,AFC2019,Div B,2.6.2.1.(1),Indoor Incinerators ,"1) The installation and alteration of indoor incinerators shall conform to the
NBC(AE).",Common Sentence,No,,,,,,,
2015,AB,NFC,Div B,2.7.1.1.(1),Means of Egress ,Means of egress shall be provided in buildings in conformance with the NBC.,AFC2019,Div B,2.7.1.1.(1),Means of Egress ,1) Means of egress shall be provided in buildings in conformance with the NBC(AE).,Common Sentence,No,,,,,,,
2015,AB,NFC,Div B,2.7.1.2.(1),Open Floor Areas ,"Aisles in conformance with Sentences 2.7.1.2.(2) to 2.7.1.2.(4) shall be provided in every floor area that is not subdivided into rooms or suites served by corridors giving access to exits, and is required by the NBC to have more than one egress doorway.",AFC2019,Div B,2.7.1.2.(1),Open Floor Areas ,"1) Aisles in conformance with Sentences (2) to (4) shall be provided in every floor area that
a) is not subdivided into rooms or suites served by corridors giving access to exits, and
b) is required by the NBC(AE) to have more than one egress doorway.
",Common Sentence,No,,,,,,,
2015,AB,NFC,Div B,2.7.1.3.(1),Occupant Load ,"The maximum permissible occupant load for any room shall be calculated on the basis of the lesser of 0.4 m2 of net floor space per occupant, or the occupant load for which means of egress are provided.",AFC2019,Div B,2.7.1.3.(1),Occupant Load ,"The maximum permissible occupant load for any room shall be calculated on the basis of the lesser of the number of occupants determined in accordance with Table 3.1.17.1. of Division B of the NBC(AE), the occupant load for which means of egress are provided, or the occupant load as calculated and posted in accordance with the NBC(AE).",Common Sentence,Yes,,,,,,,
2015,AB,NFC,Div B,2.7.1.4.(2),Signs ,Signs required by the NBC to indicate the occupant load for a floor area shall be posted in conspicuous locations near the principal entrances to the floor area. (See Note A-2.7.1.4.(2).) ,AFC2019,Div B,,Signs ,Signs required by the NBC(AE) to indicate the occupant load for a floor area shall be posted in conspicuous locations near the principal entrances to the floor area. (See Note A-2.7.1.4.(2).) ,Common Sentence,No,,,,,,,
2015,AB,NFC,Div B,2.7.1.5.(1),Nonfixed Seating ,"When nonfixed seats are provided in assembly occupancies, except as provided in Sentence 2.7.1.5.(3), the seats shall be arranged in rows having an unobstructed passage of not less than 400 mm between rows measured horizontally between plumb lines from the backs of the seats in one row and the edges of the furthest forward projection of the seats in the next row behind in the unoccupied position, except as provided in Sentence 2.7.1.5.(2), aisles shall be located so that there are not more than 7 seats between every seat and the nearest aisle, except as provided in Sentence 2.7.1.5.(2), the clear width of an aisle in millimetres shall be not less than the greater of 1?100 or the product of the number of seats served by that aisle and 6.1, the width of an aisle is permitted to be reduced to not less than 750 mm when serving 60 seats or fewer, dead-end aisles shall not be longer than 6 m, and except as provided in Sentence 2.7.1.5.(3), when the occupant load exceeds 200 persons, the seats in a row shall be fastened together in units of no fewer than 8 seats, or where there are 7 seats or fewer in a row, all the seats in the row shall be fastened together.",AFC2019,Div B,2.7.1.5.(1),Nonfixed Seating ,"1) When nonfixed seats are provided in assembly occupancies,
a) except as provided in Sentence (3), the seats shall be arranged in rows having an unobstructed passage of not less than 400 mm between rows measured horizontally between plumb lines from the backs of the seats in
one row and the edges of the furthest forward projection of the seats in the next row behind in the unoccupied position,
b) except as provided in Sentence (2), aisles shall be located so that there are not more than 7 seats between every seat and the nearest aisle,
c) except as provided in Sentence (2), the clear width of an aisle in millimetres shall be not less than the greater of 1 100 or the product of the number of seats served by that aisle and 6.1,
d) the width of an aisle is permitted to be reduced to not less than 750 mm when serving 60 seats or fewer,
e) dead-end aisles shall not be longer than 6 m,
f) except as provided in Sentence (3), when the occupant load exceeds 200 persons,
i) the seats in a row shall be fastened together in units of no
fewer than 8 seats, or
ii) where there are 7 seats or fewer in a row, all the seats in the row shall be fastened together,
g) the distance to an exit door by means of any aisle shall be not more than
i) 30 m in the case of an assembly occupancy that is not
sprinklered, or
ii) 45 m in the case of an assembly occupancy that is sprinklered,
and
h) every aisle shall terminate in a cross aisle, foyer or exit, and the width of the cross aisle, foyer or exit shall be at least the required width of the widest aisle that it serves, plus 50% of the total required width of the remaining aisles that it serves.
",Common Sentence,Yes,,,,,,,
2015,AB,NFC,Div B,2.7.3.1.(1),Installation and Maintenance ,"Exit lighting, exit signs and emergency lighting shall be provided in buildings in conformance with the NBC. (See Note A-2.7.3.1.(1).) ",AFC2019,Div B,2.7.3.1.(1),Installation and Maintenance ,"Exit lighting, exit signs and emergency lighting shall be provided in buildings in conformance with the NBC(AE). (See Note A-2.7.3.1.(1).) ",Common Sentence,No,,,,,,,
2015,AB,NFC,Div B,2.8.1.1.(1),Application ,"Fire emergency procedures conforming to this Section shall be provided for every building containing an assembly, care, treatment or detention occupancy, every building required by the NBC to have a fire alarm system, demolition and construction sites regulated under part 5., storage areas required to have a fire safety plan in conformance with Articles 3.2.2.5. and 3.3.2.9., areas where flammable liquids or combustible liquids are stored or handled, in conformance with Article 4.1.5.5., and areas where hazardous processes or operations occur, in conformance with Article 5.1.5.1. ",AFC2019,Div B,2.8.1.1.(1),Application ,"Fire emergency procedures conforming to this Section shall be provided for every building containing an assembly, care, treatment or detention occupancy, every building required by the NBC(AE) to have a fire alarm system, demolition and construction sites regulated under part 5., storage areas required to have a fire safety plan in conformance with Articles 3.2.2.5.and 3.3.2.9., areas where flammable liquids or combustible liquids are stored or handled, in conformance with Article 4.1.5.5., and areas where hazardous processes or operations occur, in conformance with Article 5.1.5.1.",Common Sentence,No,,,,,,,
2015,AB,NFC,Div B,2.8.1.3.(1),Keys and Special Devices ,Any keys or special devices needed to operate the fire alarm system or provide access to any fire protection systems or equipment shall be readily available to on-duty supervisory staff.,AFC2019,Div B,2.8.1.3.(1),Keys and Special Devices ,Any keys or special devices needed to operate the fire alarm system or provide access to any fire protection systems or equipment shall be readily available to on-duty supervisory staffor located in fire department key boxes conforming to Article 2.5.1.3.,Common Sentence,Yes,,,,,,,
2015,AB,NFC,Div B,2.8.2.4.(1),High Buildings ,"In buildings within the scope of Subsection 3.2.6. of Division B of the NBC, the fire safety plan shall, in addition to the requirements of Sentence 2.8.2.1.(1), include the training of supervisory staff in the use of the voice communication system, the procedures for the use of elevators, the action to be taken by supervisory staff in initiating any smoke control or other fire emergency systems installed in a building in the event of fire until the fire department arrives, instructions to the supervisory staff and fire department for the operation of the systems referred to in Sentence 2.8.2.4.(1), and the procedures established to facilitate fire department access to the building and fire location within the building.",AFC2019,Div B,2.8.2.4.(1),High Buildings ,"In buildings within the scope of Subsection 3.2.6. of Division B of the NBC(AE), the fire safety plan shall, in addition to the requirements of Sentence 2.8.2.1.(1), include the training of supervisory staff in the use of the voice communication system, the procedures for the use of elevators, the action to be taken by supervisory staff in initiating any smoke control or other fire emergency systems installed in a building in the event of fire until the fire department arrives, instructions to the supervisory staff and fire department for the operation of the systems referred to in Sentence 2.8.2.4.(1), and the procedures established to facilitate fire department access to the building and fire location within the building.",Common Sentence,No,,,,,,,
2015,AB,NFC,Div B,2.8.2.5.(2),Retention of Fire Safety Plans ,The fire safety plan for a building within the scope of Subsection 3.2.6. of Division B of the NBC shall be kept at the central alarm and control facility.,AFC2019,Div B,2.8.2.5.(2),Retention of Fire Safety Plans ,The fire safety plan for a building within the scope of Subsection 3.2.6. of Division B of the NBC(AE) shall be kept at the central alarm and control facility.,Common Sentence,No,,,,,,,
2015,AB,NFC,Div B,2.8.2.5.(3),Retention of Fire Safety Plans ,"The fire safety plan for a building or facility within the scope of Sections 3. , 4. , and 5. shall be kept at the principal entrance to the building or facility.",AFC2019,Div B,2.8.2.5.(3),Retention of Fire Safety Plans ,"3) The fire safety plan for a building or facility within the scope of Sections 3.1., 4.1.,
and 5.1. shall be kept at the principal entrance to the building or facility.",Common Sentence,No,,,,,,,
2015,AB,NFC,Div B,2.8.3.1.(1),Fire Drill Procedures ,"The procedure for conducting fire drills shall be determined by the person in responsible charge of the building, taking into consideration the building occupancy and its fire hazards, the safety features provided in the building, the desirable degree of participation of occupants other than supervisory staff, the number and degree of experience of participating supervisory staff, the features of fire emergency systems installed in buildings within the scope of Subsection 3.2.6. of Division B of the NBC, and the requirements of the fire department.",AFC2019,Div B,2.8.3.1.(1),Fire Drill Procedures ,"The procedure for conducting fire drills shall be determined by the person in responsible charge of the building, taking into consideration the building  occupancy and its fire hazards, the safety features provided in the building, the desirable degree of participation of occupants other than supervisory staff, the number and degree of experience of participating supervisory staff, the features of fire emergency systems installed in buildings within the scope of Subsection 3.2.6. of Division B of the NBC(AE), and the requirements of the fire department.",Common Sentence,No,,,,,,,
2015,AB,NFC,Div B,2.8.3.2.(1),Fire Drill Frequency ,"Except as provided in Sentence 2.8.3.2.(2), fire drills as described in Sentence 2.8.3.1.(1) shall be held at intervals not greater than 12 months for the supervisory staff, except that in day-care centres and in Group B major occupancies, such drills shall be held at intervals not greater than one month, in schools attended by children, total evacuation fire drills shall be held at least 3 times in each of the fall and spring school terms, and in buildings within the scope of Subsection 3.2.6. of Division B of the NBC, such drills shall be held at intervals not greater than 2 months.",AFC2019,Div B,2.8.3.2.(1),Fire Drill Frequency ,"Except as provided in Sentence 2.8.3.2.(2), fire drills as described in Sentence 2.8.3.1.(1) shall be held at intervals not greater than 12 months for the supervisory staff, except that in day-care centres and in Group B major occupancies, such drills shall be held at intervals not greater than one month, in schools attended by children, total evacuation fire drills shall be held at least 3 times in each of the fall and spring school terms, and in buildings within the scope of Subsection 3.2.6. of Division B of the NBC(AE), such drills shall be held at intervals not greater than 2 months.",Common Sentence,No,,,,,,,
