Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Sentence Text,P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Sentence Text,Difference Type,Variation,Variation Label,Text Difference Tracked,Exception,Comments,Difference Type Updated,Exception Updated,Variation Updated
2015,QC,NECB,Div B,3.2.2.1.(3),Vestibules,"A vestibule is not required for an exterior door that is a revolving door, is used primarily to facilitate vehicular movement or material handling, is intended to be used as a service, emergency exit, or stairwell exit door only, is intended to be used as a seasonal use door, such as a door leading to a patio, opens directly from a dwelling unit, opens directly from a retail space less than 200 m2 in area or from a space less than 150 m2 for other uses, or is located in a building less than 5 storeys in building height in any area that has fewer than 3500 heating degree-days (°C) as listed in Table C-.",QECB2015,Div B,,Vestibules,"A vestibule is not required for an exterior door that is a revolving door, is used primarily to facilitate vehicular movement or material handling, is intended to be used as a service, emergency exit, or stairwell exit door only, is intended to be used as a seasonal use door, such as a door leading to a patio, opens directly from a dwelling unit, or opens directly from a retail space less than 200 m2 in floor surface area or from a space less than 150 m2 in floor surface area for other uses.",Common Sentence,Yes,,,,,,,
2015,ON,NECB,Div B,3.2.2.2.(1),3.2.2.2. Thermal Characteristics of Above-ground Opaque Building Assemblies,"Except as provided in Sentences (3) and (4) and in Sentence 3.2.1.3.(1), the overall thermal transmittance of above-ground opaque building assemblies shall be not more than that shown in Table 3.2.2.2. for the building or part thereof enclosed by the opaque building assembly, for the applicable heating-degree-day category taken at 18°C. (See Note A-3.2.2.2.(1).)",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,1.1.1.6.(2),"1.1.1.6. Enhancements to Division B, Part 3 “Building Envelope” of the 2015 NECB",Table 3.2.2.2. in Division B of the 2015 NECB shall be substituted with the following:,Common Sentence,Yes,Above-ground Components of the Building Envelope,,,,,,
2015,QC,NECB,Div B,3.2.2.2.(1),Thermal Characteristics of Above-ground Opaque Building Assemblies,"Except as provided in Sentences 3.2.2.2.(3) and 3.2.2.2.(4) and in Sentence 3.2.1.3.(1), the overall thermal transmittance of above-ground opaque building assemblies shall be not more than that shown in Table 3.2.2.2. for the building or part thereof enclosed by the opaque building assembly, for the applicable heating degree-day category taken at 18°C. (See Note A-3.2.2.2.(1).)",QECB2015,Div B,,Thermal Characteristics of Above-ground Opaque Building Assemblies,"Except as provided in Sentences 3.2.2.2.(2), 3.2.2.2.(4), 3.2.2.2.(5) and 3.2.2.2.(6) and Article 3.2.1.3., the effective thermal resistance of above-ground opaque building assemblies shall be equal to at least that shown in Table 3.2.2.2. for the building or part thereof enclosed by the opaque building assembly, for the applicable heating-degree-day category taken at 18°C. (See Note A-3.2.2.2.(1).)",Common Sentence,Yes,,,,,,,
2015,QC,NECB,Div B,3.2.2.2.(2),Thermal Characteristics of Above-ground Opaque Building Assemblies,"Except as provided in Sentences 3.2.2.2.(3) and 3.2.2.2.(4) and in Sentence 3.2.1.3.(1), the overall thermal transmittance of above-ground opaque building assemblies in semi-heated buildings, as defined in Sentence 1.2.1.2.(2), shall be not more than that shown in Table 3.2.2.2. for the building or part thereof enclosed by the opaque building assembly, for the applicable heating degree-day category taken at 15°C.",QECB2015,Div B,3.2.2.2.(1),Thermal Characteristics of Above-ground Opaque Building Assemblies,"Except as provided in Sentences 3.2.2.2.(2), 3.2.2.2.(4), 3.2.2.2.(5) and 3.2.2.2.(6) and Article 3.2.1.3., the effective thermal resistance of above-ground opaque building assemblies shall be equal to at least that shown in Table 3.2.2.2. for the building or part thereof enclosed by the opaque building assembly, for the applicable heating-degree-day category taken at 18°C. (See Note A-3.2.2.2.(1).)",Common Sentence,Yes,,,,,,,
2015,QC,NECB,Div B,3.2.2.2.(3),Thermal Characteristics of Above-ground Opaque Building Assemblies,"The overall thermal transmittance of portions of a foundation wall that are above ground, where the top of a foundation wall is less than 0.4 m above the adjoining ground level, shall be not more than that shown in Table 3.2.3.1.",QECB2015,Div B,,Thermal Characteristics of Above-ground Opaque Building Assemblies,"The percentage of foundation walls that are above ground described in Sentence 3.2.2.2.(2) shall be assessed independently for each of the walls, each of the storeys, and each constructive system. (See Note A-3.2.2.2.(2) and (3).))",Common Sentence,Yes,,,,,,,
2015,QC,NECB,Div B,3.2.2.2.(4),Thermal Characteristics of Above-ground Opaque Building Assemblies,"Where radiant heating cables or heating or cooling pipes or membranes are embedded in the surface of an above-ground opaque building assembly, this assembly shall have an overall thermal transmittance no greater than 80% of that required by Sentence 3.2.2.2.(1). (See Note A-3.2.2.2.(4).)",QECB2015,Div B,,Thermal Characteristics of Above-ground Opaque Building Assemblies,"Where radiant heating cables or heating or cooling pipes or membranes are integrated to above-ground opaque building assemblies, the minimum effective thermal resistance provided for in Sentence 3.2.2.2.(1) shall be increased by 25%. (See Note A-3.2.2.2.(4).)",Common Sentence,Yes,,,,,,,
2015,QC,NECB,Div B,3.2.2.3.(1),Thermal Characteristics of Fenestration,"For the purposes of this Article, the term ""fenestration"" does not include doors, which are covered in Article 3.2.2.4.",QECB2015,Div B,,Thermal Characteristics of Fenestration,"For the purposes of this Article, use of the term “fenestration” does not include doors, which are covered in Article 3.2.2.4.",Common Sentence,No,,,,,,,
2015,ON,NECB,Div B,3.2.2.3.(2),3.2.2.3. Thermal Characteristics of Fenestration,"Except as provided in Sentences (3), (4) and 3.2.1.3.(1), the overall thermal transmittance of fenestration, shall be not more than that shown in Table 3.2.2.3. for the applicable heating degree-day category taken at 18°C, as determined in accordance with Article 3.1.1.5.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,1.1.1.6.(3),"1.1.1.6. Enhancements to Division B, Part 3 “Building Envelope” of the 2015 NECB",Table 3.2.2.3. in Division B of the 2015 NECB shall be substituted with the following:,Common Sentence,Yes,,,,,,,
2015,QC,NECB,Div B,3.2.2.3.(2),Thermal Characteristics of Fenestration,"Except as provided in Sentences 3.2.2.3.(3) and 3.2.1.3.(1), the overall thermal transmittance of fenestration shall be not more than that shown in Table 3.2.2.3. for the applicable heating degree-day category taken at 18°C, as determined in accordance with Article 3.1.1.5.",QECB2015,Div B,,Thermal Characteristics of Fenestration,"Except as provided in Article 3.2.1.3., the overall thermal transmittance of fenestration shall be not more than that shown in Table 3.2.2.3. for the applicable heating-degree-day category taken at 18°C, as determined in accordance with Article 3.1.1.5.",Common Sentence,Yes,,,,,,,
2015,QC,NECB,Div B,3.2.2.3.(3),Thermal Characteristics of Fenestration,"Except as provided in Sentence 3.2.1.3.(1), the overall thermal transmittance of fenestration in semi-heated buildings, as defined in Sentence 1.2.1.2.(2), shall be not more than that shown in Table 3.2.2.3. for the applicable heating degree-day category taken at 15°C, as determined in accordance with Article 3.1.1.5.",QECB2015,Div B,3.2.2.3.(2),Thermal Characteristics of Fenestration,"Except as provided in Article 3.2.1.3., the overall thermal transmittance of fenestration shall be not more than that shown in Table 3.2.2.3. for the applicable heating-degree-day category taken at 18°C, as determined in accordance with Article 3.1.1.5.",Common Sentence,Yes,,,,,,,
2015,QC,NECB,Div B,3.2.2.3.(4),-,-,QECB2015,Div B,,Thermal Characteristics of Fenestration,Deleted.,Common Sentence,No,,,,,,,
2015,ON,NECB,Div B,3.2.2.4.(1),3.2.2.4. Thermal Characteristics of Doors and Access Hatches,"Except as provided in Sentences (2), (3), (5) and 3.2.1.3.(1), the overall thermal transmittance of doors shall be not more than that shown in Table 3.2.2.4. for the applicable heating degree-day category taken at 18°C, as determined in accordance with Article 3.1.1.5.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,1.1.1.6.(5),"1.1.1.6. Enhancements to Division B, Part 3 “Building Envelope” of the 2015 NECB",Table 3.2.2.4. in Division B of the 2015 NECB shall be substituted with the following:,Common Sentence,Yes,,,,,,,
2015,QC,NECB,Div B,3.2.2.4.(1),Thermal Characteristics of Doors and Access Hatches,"Except as provided in Sentences 3.2.2.4.(2), 3.2.2.4.(3), 3.2.2.4.(5) and 3.2.1.3.(1), the overall thermal transmittance of doors shall be not more than that shown in Table 3.2.2.4. for the applicable heating degree-day category taken at 18°C, as determined in accordance with Article 3.1.1.5.",QECB2015,Div B,,Thermal Characteristics of Doors and Access Hatches,"Except as provided in Sentences 3.2.2.4.(2) and 3.2.2.4.(4) and Article 3.2.1.3., the overall thermal transmittance of doors shall be not more than that shown in Table 3.2.2.4. for the applicable heating-degree-day category taken at 18°C, as determined in accordance with Article 3.1.1.5.",Common Sentence,Yes,,,,,,,
2015,QC,NECB,Div B,3.2.2.4.(2),Thermal Characteristics of Doors and Access Hatches,"Except as provided in Sentences 3.2.2.4.(3) and 3.2.2.4.(5), the overall thermal transmittance of doors in semi-heated buildings, as defined in Sentence 1.2.1.2.(2), shall be not more than that shown in Table 3.2.2.4. for the applicable heating degree-day category taken at 15°C, as determined in accordance with Article 3.1.1.5.",QECB2015,Div B,,Thermal Characteristics of Doors and Access Hatches,"Except as provided in Sentences 3.2.2.4.(3) and 3.2.2.4.(5), the overall thermal transmittance of doors shown in Table 3.2.2.4. shall be reduced by at least 10% in the case of an addition whose floor surface area is not more than 200 m2, and whose opening percentage exceeds the values prescribed in Sentence 3.2.1.4.(1).",Common Sentence,Yes,,,,,,,
