Full Index,ID,SEQ,DOCTYPE,DOCID,IDWITHINDOC,DIVISION,PROVISION,ARTICLE_TITLE,FRAG_DOCUMENT,FRAG_DOCUMENT_NOWHITESPACE,WORDCOUNT,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM
13596,1362307,309901.0,P,npc2015_divb,220.0,B,2.3.4.5.(5),Support for Horizontal Piping,"Where hangers are used to support nominally horizontal piping, the hangers shall be supported by metal rods of not less than 6 mm diam to support piping 2 inches or less in size, 8 mm diam to support piping 4 inches or less in size, and 13 mm diam to support piping over 4 inches in size, or solid or perforated metal straps of not less than 0.6 mm nominal thickness and 12 mm wide to support piping 2 inches or less in size, and 0.8 mm nominal thickness and 18 mm wide to support piping 4 inches or less in size.","wherehangersareusedtosupportnominallyhorizontalpiping,thehangersshallbesupportedbymetalrodsofnotlessthan6mmdiamtosupportpiping2inchesorlessinsize,8mmdiamtosupportpiping4inchesorlessinsize,and13mmdiamtosupportpipingover4inchesinsize,orsolidorperforatedmetalstrapsofnotlessthan0.6mmnominalthicknessand12mmwidetosupportpiping2inchesorlessinsize,and0.8mmnominalthicknessand18mmwidetosupportpiping4inchesorlessinsize.",102.0,2.0,3,4,5,5
13597,1362324,309689.0,P,npc2015_divb,8.0,B,1.3.1.1.(1),Effective Date,"Unless otherwise specified herein, the documents referenced in this Code shall include all amendments, revisions, reaffirmations, reapprovals, addenda and supplements effective to 30 June 2017.","unlessotherwisespecifiedherein,thedocumentsreferencedinthiscodeshallincludeallamendments,revisions,reaffirmations,reapprovals,addendaandsupplementseffectiveto30june2017.",25.0,1.0,3,1,1,1
13600,1363015,310032.0,P,npc2015_divb,351.0,B,2.4.10.3.(2),Hydraulic Loads from Fixtures with a Continuous Flow,"Where a fixture or equipment that produces a continuous or semi-continuous flow drains to a combined sewer or to a storm sewer, the hydraulic load from the fixture is 900 L for each litre per second of flow.","whereafixtureorequipmentthatproducesacontinuousorsemi-continuousflowdrainstoacombinedsewerortoastormsewer,thehydraulicloadfromthefixtureis900lforeachlitrepersecondofflow.",38.0,2.0,4,10,3,2
13601,1363019,310042.0,P,npc2015_divb,361.0,B,2.4.10.9.(1),Hydraulic Loads on Storm or Combined Building Drains or Sewers,"The hydraulic load that is drained to a storm building drain, a storm building sewer or a combined building sewer shall conform to Table 2.4.10.9.","thehydraulicloadthatisdrainedtoastormbuildingdrain,astormbuildingseweroracombinedbuildingsewershallconformtotable2.4.10.9.",25.0,2.0,4,10,9,1
13602,1364314,310094.0,P,npc2015_divb,413.0,B,2.5.6.5.(1),Terminals,"Except as provided in Sentence 2.5.6.5.(3), the upper end of every vent pipe that is not terminated in outside air shall be connected to a venting system that terminates through a roof to outside air.","exceptasprovidedinsentence2.5.6.5.(3),theupperendofeveryventpipethatisnotterminatedinoutsideairshallbeconnectedtoaventingsystemthatterminatesthrougharooftooutsideair.",35.0,2.0,5,6,5,1
13603,1364341,309815.0,P,npc2015_divb,134.0,B,2.2.9.2.(2),Solders and Fluxes,Solders and fluxes having a lead content in excess of 0.2% shall not be used in a potable water system.,soldersandfluxeshavingaleadcontentinexcessof0.2%shallnotbeusedinapotablewatersystem.,20.0,2.0,2,9,2,2
13605,1364925,309910.0,P,npc2015_divb,229.0,B,2.3.5.5.(1),Protection from Condensation,"Piping used as an internal leader, which may be subject to condensation, shall be installed in a manner that limits the risk of damage to the building due to condensation.","pipingusedasaninternalleader,whichmaybesubjecttocondensation,shallbeinstalledinamannerthatlimitstheriskofdamagetothebuildingduetocondensation.",30.0,2.0,3,5,5,1
13606,1365029,309713.0,P,npc2015_divb,32.0,B,2.2.2.3.(4),Showers,"Except for column showers, when a battery of shower heads is installed, the horizontal distance between 2 adjacent shower heads shall be not less than 750 mm.","exceptforcolumnshowers,whenabatteryofshowerheadsisinstalled,thehorizontaldistancebetween2adjacentshowerheadsshallbenotlessthan750mm.",27.0,2.0,2,2,3,4
13609,1365057,310056.0,P,npc2015_divb,375.0,B,2.5.3.1.(5),Circuit Venting,"A symmetrically connected relief vent is permitted to serve as a combined relief vent for a maximum of 2 branches that are circuit-vented, provided there are not more than 8 circuit-vented fixtures connected between the combined relief vent and each circuit vent.","asymmetricallyconnectedreliefventispermittedtoserveasacombinedreliefventforamaximumof2branchesthatarecircuit-vented,providedtherearenotmorethan8circuit-ventedfixturesconnectedbetweenthecombinedreliefventandeachcircuitvent.",42.0,2.0,5,3,1,5
13610,1365147,309755.0,P,npc2015_divb,74.0,B,2.2.5.10.(3),"Plastic Pipe, Fittings and Solvent Cement Used in Buildings","Where noncombustible piping pierces a fire separation or a fire stop, the requirements of fire stopping of Subsection 3.1.9., Sentence 9.10.9.6.(1) and Article 9.10.16.4. of Division B of the NBC shall apply.","wherenoncombustiblepipingpiercesafireseparationorafirestop,therequirementsoffirestoppingofsubsection3.1.9.,sentence9.10.9.6.(1)andarticle9.10.16.4.ofdivisionbofthenbcshallapply.",32.0,2.0,2,5,10,3
13611,1365612,310190.0,P,npc2015_divb,509.0,B,2.6.3.1.(2),"Design, Fabrication and Installation","Potable water systems shall be designed, fabricated and installed in accordance with good engineering practice, such as that described in the ASHRAE Handbooks and ASPE Data Books. (See Note A-2.6.3.1.(2).)","potablewatersystemsshallbedesigned,fabricatedandinstalledinaccordancewithgoodengineeringpractice,suchasthatdescribedintheashraehandbooksandaspedatabooks.(seenotea-2.6.3.1.(2).)",30.0,2.0,6,3,1,2
13612,1365726,309774.0,P,npc2015_divb,93.0,B,2.2.6.6.(1),Screwed Malleable Iron Water Fittings,Screwed malleable iron water fittings shall conform to ASME B16.3-2016 Malleable Iron Threaded Fittings: Classes 150 and 300,screwedmalleableironwaterfittingsshallconformtoasmeb16.3-2016malleableironthreadedfittings:classes150and300,18.0,2.0,2,6,6,1
13613,1365732,309980.0,P,npc2015_divb,299.0,B,2.4.6.3.(6),Sumps or Tanks,"The discharge pipe from every pumped sump shall be equipped with a union, a backwater valve and a shut-off valve installed in that sequence in the direction of discharge.","thedischargepipefromeverypumpedsumpshallbeequippedwithaunion,abackwatervalveandashut-offvalveinstalledinthatsequenceinthedirectionofdischarge.",29.0,2.0,4,6,3,6
13615,1366372,310143.0,P,npc2015_divb,462.0,B,2.6.1.4.(1),Protection for Exterior Water Supply,"Pipes that pass through an exterior wall to supply water to the exterior of the building shall be provided with a frost-proof hydrant, or a stop-and-waste cock located inside the building and close to the wall.","pipesthatpassthroughanexteriorwalltosupplywatertotheexteriorofthebuildingshallbeprovidedwithafrost-proofhydrant,orastop-and-wastecocklocatedinsidethebuildingandclosetothewall.",36.0,2.0,6,1,4,1
13618,1367043,310091.0,P,npc2015_divb,410.0,B,2.5.6.3.(4),Location of Vent Pipes,The maximum length of every trap arm shall conform to Table 2.5.6.3.,themaximumlengthofeverytraparmshallconformtotable2.5.6.3.,12.0,2.0,5,6,3,4
13619,1367052,309802.0,P,npc2015_divb,121.0,B,2.2.7.4.(2),Copper Tube,"Except as provided in Sentence 2.2.7.4.(3), the use of copper tube shall conform to Table 2.2.7.4.","exceptasprovidedinsentence2.2.7.4.(3),theuseofcoppertubeshallconformtotable2.2.7.4.",16.0,2.0,2,7,4,2
13621,1367081,309889.0,P,npc2015_divb,208.0,B,2.3.4.1.(1),Capability of Support,Piping shall be provided with support that is capable of keeping the pipe in alignment and bearing the weight of the pipe and its contents.,pipingshallbeprovidedwithsupportthatiscapableofkeepingthepipeinalignmentandbearingtheweightofthepipeanditscontents.,25.0,2.0,3,4,1,1
13622,1367706,310120.0,P,npc2015_divb,439.0,B,2.5.8.4.(1),Vent Stacks or Stack Vents,"A vent stack or stack vent shall be sized in accordance with Table 2.5.8.4. based on the length of the vent stack or stack vent, and the total hydraulic load that is drained to the lowest section of soil-or-waste stack or stacks served by the vent pipe, plus any additional vent loads connected to the vent stack or stack vent.","aventstackorstackventshallbesizedinaccordancewithtable2.5.8.4.basedonthelengthoftheventstackorstackvent,andthetotalhydraulicloadthatisdrainedtothelowestsectionofsoil-or-wastestackorstacksservedbytheventpipe,plusanyadditionalventloadsconnectedtotheventstackorstackvent.",60.0,2.0,5,8,4,1
13623,1367710,310095.0,P,npc2015_divb,414.0,B,2.5.6.5.(2),Terminals,"The upper end of every vent pipe that is terminated in outside air, other than a vent pipe that serves an oil interceptor or a fresh air inlet, shall be extended above the roof.","theupperendofeveryventpipethatisterminatedinoutsideair,otherthanaventpipethatservesanoilinterceptororafreshairinlet,shallbeextendedabovetheroof.",34.0,2.0,5,6,5,2
13624,1367732,310106.0,P,npc2015_divb,425.0,B,2.5.7.5.(1),Yoke Vents,Yoke vents required by Sentence 2.5.4.3.(1) are permitted to be one size smaller than the size of the smallest pipe to which they are connected.,yokeventsrequiredbysentence2.5.4.3.(1)arepermittedtobeonesizesmallerthanthesizeofthesmallestpipetowhichtheyareconnected.,25.0,2.0,5,7,5,1
13625,1367756,310057.0,P,npc2015_divb,376.0,B,2.5.3.1.(6),Circuit Venting,"Additional circuit vents shall be required where each cumulative horizontal change in direction of a branch served by a circuit vent exceeds 45° between vent pipe connections, or where more than 8 circuit-vented fixtures are connected to a branch between vent pipe connections.","additionalcircuitventsshallberequiredwhereeachcumulativehorizontalchangeindirectionofabranchservedbyacircuitventexceeds45°betweenventpipeconnections,orwheremorethan8circuit-ventedfixturesareconnectedtoabranchbetweenventpipeconnections.",43.0,2.0,5,3,1,6
13626,1367765,309892.0,P,npc2015_divb,211.0,B,2.3.4.2.(1),Independence of Support,"Piping, fixtures, tanks or devices shall be supported independently of each other.","piping,fixtures,tanksordevicesshallbesupportedindependentlyofeachother.",12.0,2.0,3,4,2,1
13627,1367767,309893.0,P,npc2015_divb,212.0,B,2.3.4.3.(1),Insulation of Support,"Where a hanger or support for copper tube or brass or copper pipe is of a material other than brass or copper, it shall be suitably separated and electrically insulated from the pipe or tube.","whereahangerorsupportforcoppertubeorbrassorcopperpipeisofamaterialotherthanbrassorcopper,itshallbesuitablyseparatedandelectricallyinsulatedfromthepipeortube.",35.0,2.0,3,4,3,1
13629,1368392,309877.0,P,npc2015_divb,196.0,B,2.3.3.8.(1),Connection of Floor Outlet Fixtures,"Pedestal urinals, floor-mounted water closets and S-trap standards shall be connected to a fixture drain by a floor flange or other means of connection, except that a cast-iron trap standard may be caulked to a cast-iron pipe.","pedestalurinals,floor-mountedwaterclosetsands-trapstandardsshallbeconnectedtoafixturedrainbyafloorflangeorothermeansofconnection,exceptthatacast-irontrapstandardmaybecaulkedtoacast-ironpipe.",37.0,2.0,3,3,8,1
13630,1368395,309839.0,P,npc2015_divb,158.0,B,2.2.10.10.(1),Back-Siphonage Preventers and Backflow Preventers,"Except as provided in Sentence 2.2.10.10.(2), back-siphonage preventers and backflow preventers shall conform to CSA B64.0-11 Definitions, General Requirements, and Test Methods for Vacuum Breakers and Backflow Preventers CSA B64.1.1-11 Atmospheric Vacuum Breakers (AVB) CSA B64.1.2-11 Pressure Vacuum Breakers (PVB) CSA B64.1.3-11 Spill-Resistant Pressure Vacuum Breakers (SRPVB) CSA B64.2-11 Hose Connection Vacuum Breakers (HCVB) CSA B64.2.1-11 Hose Connection Vacuum Breakers (HCVB) with Manual Draining Feature CSA B64.2.2-11 Hose Connection Vacuum Breakers (HCVB) with Automatic Draining Feature CSA B64.3-11 Dual Check Valve Backflow Preventers with Atmospheric Port (DCAP) CSA B64.4-11 Reduced Pressure Principle (RP) Backflow Preventers CSA B64.5-11 Double Check Valve (DCVA) Backflow Preventers CSA B64.6-11 Dual Check Valve (DuC) Backflow Preventers CSA B64.7-11 Laboratory Faucet Vacuum Breakers (LFVB) or CSA B64.8-11 Dual Check Valve Backflow Preventers with Intermediate Vent (DuCV)","exceptasprovidedinsentence2.2.10.10.(2),back-siphonagepreventersandbackflowpreventersshallconformtocsab64.0-11definitions,generalrequirements,andtestmethodsforvacuumbreakersandbackflowpreventerscsab64.1.1-11atmosphericvacuumbreakers(avb)csab64.1.2-11pressurevacuumbreakers(pvb)csab64.1.3-11spill-resistantpressurevacuumbreakers(srpvb)csab64.2-11hoseconnectionvacuumbreakers(hcvb)csab64.2.1-11hoseconnectionvacuumbreakers(hcvb)withmanualdrainingfeaturecsab64.2.2-11hoseconnectionvacuumbreakers(hcvb)withautomaticdrainingfeaturecsab64.3-11dualcheckvalvebackflowpreventerswithatmosphericport(dcap)csab64.4-11reducedpressureprinciple(rp)backflowpreventerscsab64.5-11doublecheckvalve(dcva)backflowpreventerscsab64.6-11dualcheckvalve(duc)backflowpreventerscsab64.7-11laboratoryfaucetvacuumbreakers(lfvb)orcsab64.8-11dualcheckvalvebackflowpreventerswithintermediatevent(ducv)",130.0,2.0,2,10,10,1
13631,1368397,309846.0,P,npc2015_divb,165.0,B,2.2.10.15.(1),Water Hammer Arresters,Water hammer arresters shall conform to ASSE ANSI/ASSE 1010-2004 Water Hammer Arresters,waterhammerarrestersshallconformtoasseansi/asse1010-2004waterhammerarresters,12.0,2.0,2,10,15,1
13634,1368961,309926.0,P,npc2015_divb,245.0,B,2.3.7.1.(1),Application of Tests,"After a section of a potable water system has been completed, and before it is placed in operation, a water pressure test shall be conducted, except that an air pressure test may be used in freezing conditions.","afterasectionofapotablewatersystemhasbeencompleted,andbeforeitisplacedinoperation,awaterpressuretestshallbeconducted,exceptthatanairpressuretestmaybeusedinfreezingconditions.",37.0,2.0,3,7,1,1
13637,1369064,309995.0,P,npc2015_divb,314.0,B,2.4.7.1.(7),Cleanouts for Drainage Systems,"Soil-or-waste stacks shall be provided with a cleanout fitting at the bottom of the stack, not more than 3 m upstream of the bottom of the stack, or on a Y fitting connecting the stack to the building drain or branch.","soil-or-wastestacksshallbeprovidedwithacleanoutfittingatthebottomofthestack,notmorethan3mupstreamofthebottomofthestack,oronayfittingconnectingthestacktothebuildingdrainorbranch.",41.0,2.0,4,7,1,7
13638,1369739,309874.0,P,npc2015_divb,193.0,B,2.3.3.5.(1),Increaser or Reducer,Connections between 2 pipes of different sizes shall be made with an increaser or a reducer fitting installed so that it permits the system to be completely drained.,connectionsbetween2pipesofdifferentsizesshallbemadewithanincreaserorareducerfittinginstalledsothatitpermitsthesystemtobecompletelydrained.,28.0,2.0,3,3,5,1
13641,1370282,309929.0,P,npc2015_divb,248.0,B,2.3.7.1.(4),Application of Tests,"Where a prefabricated system is installed as part of a water system, all other plumbing work shall be tested and inspected, and the complete system shall be pressure tested when requested.","whereaprefabricatedsystemisinstalledaspartofawatersystem,allotherplumbingworkshallbetestedandinspected,andthecompletesystemshallbepressuretestedwhenrequested.",31.0,2.0,3,7,1,4
13642,1371090,309994.0,P,npc2015_divb,313.0,B,2.4.7.1.(6),Cleanouts for Drainage Systems,Building drains shall be provided with a cleanout fitting conforming to Sentence 2.4.7.2.(2) that is located as close as practical to the place where the building drain leaves the building. (See Note A-2.4.7.1.(6).),buildingdrainsshallbeprovidedwithacleanoutfittingconformingtosentence2.4.7.2.(2)thatislocatedascloseaspracticaltotheplacewherethebuildingdrainleavesthebuilding.(seenotea-2.4.7.1.(6).),33.0,2.0,4,7,1,6
13643,1371099,310005.0,P,npc2015_divb,324.0,B,2.4.7.2.(6),Size and Spacing of Cleanouts,Cleanouts that allow rodding in one direction only shall be installed to permit rodding in the direction of flow.,cleanoutsthatallowroddinginonedirectiononlyshallbeinstalledtopermitroddinginthedirectionofflow.,19.0,2.0,4,7,2,6
13646,1371705,310161.0,P,npc2015_divb,480.0,B,2.6.1.9.(1),Water Hammer,Provision shall be made to protect the water distribution system from the adverse effects of water hammer. (See Note A-2.6.1.9.(1).)),provisionshallbemadetoprotectthewaterdistributionsystemfromtheadverseeffectsofwaterhammer.(seenotea-2.6.1.9.(1).)),20.0,2.0,6,1,9,1
13647,1372356,310090.0,P,npc2015_divb,409.0,B,2.5.6.3.(3),Location of Vent Pipes,"A vent pipe that protects a water closet or any other fixture that also depends on siphonic action for its proper functioning shall be located so that the distance between the connections of the fixture drain to the fixture and the vent pipe does not exceed (See Note A-2.5.6.3.(3).)) 1 m in the vertical plane, and 3 m in the horizontal plane.","aventpipethatprotectsawaterclosetoranyotherfixturethatalsodependsonsiphonicactionforitsproperfunctioningshallbelocatedsothatthedistancebetweentheconnectionsofthefixturedraintothefixtureandtheventpipedoesnotexceed(seenotea-2.5.6.3.(3).))1mintheverticalplane,and3minthehorizontalplane.",62.0,2.0,5,6,3,3
