ID,SEQ,DOCTYPE,DOCID,IDWITHINDOC,DIVISION,PROVISION,ARTICLE_TITLE,FRAG_DOCUMENT,FRAG_DOCUMENT_NOWHITESPACE,WORDCOUNT,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM
1356025,157750.0,E,necb2015_divb,584.0,B,8.4.4.11.(6),Cooling Tower Systems,The fan of each cooling tower cell shall be modeled with cycling control to maintain an outlet water temperature of 29°C.,thefanofeachcoolingtowercellshallbemodeledwithcyclingcontroltomaintainanoutletwatertemperatureof29°c.,21.0,8.0,4,4,11,6
1356027,157445.0,E,necb2015_divb,277.0,B,5.2.4.1.(2),Required Dampers,"Where dampers are not permitted by other regulations, air intakes and outlets need not comply with Sentence 5.2.4.1.(1).","wheredampersarenotpermittedbyotherregulations,airintakesandoutletsneednotcomplywithsentence5.2.4.1.(1).",18.0,5.0,2,4,1,2
1356646,157763.0,E,necb2015_divb,597.0,B,8.4.4.16.(2),Space Temperature Control,The throttling range of the heating and cooling equipment shall be modeled as being identical to that determined for the proposed building in Sentence 8.4.3.7.(1).,thethrottlingrangeoftheheatingandcoolingequipmentshallbemodeledasbeingidenticaltothatdeterminedfortheproposedbuildinginsentence8.4.3.7.(1).,25.0,8.0,4,4,16,2
1356651,157347.0,E,necb2015_divb,179.0,B,4.2.4.1.(5),Requirements,Building facade and landscape lighting shall have the capability to shut off automatically.,buildingfacadeandlandscapelightingshallhavethecapabilitytoshutoffautomatically.,13.0,4.0,2,4,1,5
1356658,157570.0,E,necb2015_divb,404.0,B,6.2.6.2.(2),Lavatories,Each lavatory in a public access washroom in a building of assembly occupancy shall be equipped with a device capable of automatically shutting off the flow of water when the lavatory is not in use. (See Note A-6.2.6.1.(2) and 6.2.6.2.(2).),eachlavatoryinapublicaccesswashroominabuildingofassemblyoccupancyshallbeequippedwithadevicecapableofautomaticallyshuttingofftheflowofwaterwhenthelavatoryisnotinuse.(seenotea-6.2.6.1.(2)and6.2.6.2.(2).),40.0,6.0,2,6,2,2
1357072,157200.0,E,necb2015_divb,32.0,B,3.1.1.7.(4),Calculation of Overall Thermal Transmittance,"In calculating the overall thermal transmittance of assemblies for purposes of comparison with the provisions in Section 3.2., major structural penetrations, such as balcony slabs, beams, girders, columns, and ornamentation or appendages that must completely penetrate the building envelope to perform their intended function need not be taken into account, provided that the sum of the cross-sectional areas at such major structural penetrations is limited to a maximum of 2% of the above-ground building envelope area. (See Note A-3.1.1.7.(4).)","incalculatingtheoverallthermaltransmittanceofassembliesforpurposesofcomparisonwiththeprovisionsinsection3.2.,majorstructuralpenetrations,suchasbalconyslabs,beams,girders,columns,andornamentationorappendagesthatmustcompletelypenetratethebuildingenvelopetoperformtheirintendedfunctionneednotbetakenintoaccount,providedthatthesumofthecross-sectionalareasatsuchmajorstructuralpenetrationsislimitedtoamaximumof2%oftheabove-groundbuildingenvelopearea.(seenotea-3.1.1.7.(4).)",79.0,3.0,1,1,7,4
1357304,157768.0,E,necb2015_divb,602.0,B,8.4.4.17.(5),Fans,"Where variable-air-volume fans are used, individual fans having a fan power greater than or equal to 25 kW shall be modeled as forward curved with inlet vanes.","wherevariable-air-volumefansareused,individualfanshavingafanpowergreaterthanorequalto25kwshallbemodeledasforwardcurvedwithinletvanes.",27.0,8.0,4,4,17,5
1357307,157714.0,E,necb2015_divb,548.0,B,8.4.4.5.(9),Lighting,"Where photocontrols are required by Subsection 4.2.2., their effect shall be evaluated in accordance with Sentences 8.4.4.5.(10)to 8.4.4.5.(12).","wherephotocontrolsarerequiredbysubsection4.2.2.,theireffectshallbeevaluatedinaccordancewithsentences8.4.4.5.(10)to8.4.4.5.(12).",18.0,8.0,4,4,5,9
1357311,157405.0,E,necb2015_divb,237.0,B,5.1.1.3.(1),Compliance,"Except as provided in Sentence 5.1.1.3.(2), compliance with this Part shall be achieved by following the prescriptive path described in Section 5.2., the trade-off path described in Section 5.3., or the performance path described in Section 5.4. (see Note A-3.1.1.3.(1)(c)). (See Note A-5.1.1.3.(1).)","exceptasprovidedinsentence5.1.1.3.(2),compliancewiththispartshallbeachievedbyfollowingtheprescriptivepathdescribedinsection5.2.,thetrade-offpathdescribedinsection5.3.,ortheperformancepathdescribedinsection5.4.(seenotea-3.1.1.3.(1)(c)).(seenotea-5.1.1.3.(1).)",43.0,5.0,1,1,3,1
1357974,157388.0,E,necb2015_divb,220.0,B,4.3.3.5.(1),Determination of Effective Annual Operational Times,"The effective annual daytime operational time of the daylighted area, teff,day,DL,i, in h/a, shall be calculated using the following equation: teff,day,DL,i=tday,i FDL,i F occ,i Fpers,iwheretday,i= annual operational time of space during daytime, in h, determined in accordance with Article 4.3.3.6., FDL,i= factor for daylight harvesting determined in accordance with Article 4.3.3.7., Focc,i= factor for occupancy control determined in accordance with Article 4.3.3.10., and Fpers,,i= factor for personal control determined in accordance with Article 4.3.3.10.","theeffectiveannualdaytimeoperationaltimeofthedaylightedarea,teff,day,dl,i,inh/a,shallbecalculatedusingthefollowingequation:teff,day,dl,i=tday,i?fdl,i?focc,i?fpers,iwheretday,i=annualoperationaltimeofspaceduringdaytime,inh,determinedinaccordancewitharticle4.3.3.6.,fdl,i=factorfordaylightharvestingdeterminedinaccordancewitharticle4.3.3.7.,focc,i=factorforoccupancycontroldeterminedinaccordancewitharticle4.3.3.10.,andfpers,,i=factorforpersonalcontroldeterminedinaccordancewitharticle4.3.3.10.",71.0,4.0,3,3,5,1
1357975,157393.0,E,necb2015_divb,225.0,B,4.3.3.7.(2),Determination of Factor for Daylight Harvesting,"For spaces where sidelighting is the primary daylight supply, the daylight supply factor, CDL,sup,i, shall be determined in accordance with Article 4.3.2.8.","forspaceswheresidelightingistheprimarydaylightsupply,thedaylightsupplyfactor,cdl,sup,i,shallbedeterminedinaccordancewitharticle4.3.2.8.",22.0,4.0,3,3,7,2
1357977,157470.0,E,necb2015_divb,302.0,B,5.2.8.1.(1),Temperature Controls,"Each heating, ventilating or air-conditioning system intended to provide comfort heating or cooling shall include at least one automatic space temperature control device that is accurate to within 1°C.","eachheating,ventilatingorair-conditioningsystemintendedtoprovidecomfortheatingorcoolingshallincludeatleastoneautomaticspacetemperaturecontroldevicethatisaccuratetowithin1°c.",29.0,5.0,2,8,1,1
1357987,157614.0,E,necb2015_divb,448.0,B,8.4.1.1.(2),General,"Where the construction techniques or building components used are more energy-efficient than those prescribed by the prescriptive requirements, the performance compliance calculations are permitted to take this increased performance level into account in the determination of the annual energy consumption, provided it can be quantified and is not dependent on occupant behaviour.","wheretheconstructiontechniquesorbuildingcomponentsusedaremoreenergy-efficientthanthoseprescribedbytheprescriptiverequirements,theperformancecompliancecalculationsarepermittedtotakethisincreasedperformancelevelintoaccountinthedeterminationoftheannualenergyconsumption,provideditcanbequantifiedandisnotdependentonoccupantbehaviour.",52.0,8.0,4,1,1,2
1357989,157396.0,E,necb2015_divb,228.0,B,4.3.3.7.(5),Determination of Factor for Daylight Harvesting,"The daylight-dependent control factor for electric lighting, CEL,ctrl,i, shall be determined using Table 4.3.2.7.-B based on the minimum requirement for the applicable space according to the prescriptive path.","thedaylight-dependentcontrolfactorforelectriclighting,cel,ctrl,i,shallbedeterminedusingtable4.3.2.7.-bbasedontheminimumrequirementfortheapplicablespaceaccordingtotheprescriptivepath.",28.0,4.0,3,3,7,5
1358409,157251.0,E,necb2015_divb,83.0,B,3.2.4.3.(3),Fenestration,"Fixed windows and skylights that act as environmental separators shall have an air leakage rate not greater than 0.20 L/(s·m2) when tested in accordance with CSA AAMA/WDMA/CSA 101/I.S.2/A440-11 NAFS – North American Fenestration Standard/Specification for Windows, Doors, and Skylights at a pressure differential of 75 Pa.","fixedwindowsandskylightsthatactasenvironmentalseparatorsshallhaveanairleakageratenotgreaterthan0.20l/(s·m2)whentestedinaccordancewithcsaaama/wdma/csa101/i.s.2/a440-11nafs–northamericanfenestrationstandard/specificationforwindows,doors,andskylightsatapressuredifferentialof75pa.",46.0,3.0,2,4,3,3
1358677,157387.0,E,necb2015_divb,219.0,B,4.3.3.4.(1),Determination of Non-Daylighted Area,"The non-daylighted area of a space, ANDL,i, in m2, shall be identical to that for the proposed building as determined in Article 4.3.2.4.","thenon-daylightedareaofaspace,andl,i,inm2,shallbeidenticaltothatfortheproposedbuildingasdeterminedinarticle4.3.2.4.",23.0,4.0,3,3,4,1
1359310,157425.0,E,necb2015_divb,257.0,B,5.2.2.5.(8),Duct and Plenum Insulation,Manufactured insulation thicknesses shall not be altered.,manufacturedinsulationthicknessesshallnotbealtered.,7.0,5.0,2,2,5,8
1359317,157399.0,E,necb2015_divb,231.0,B,4.4.1.1.(1),Scope,"Where the lighting system does not comply with the requirements of Section 4.2.or 4.3., it shall comply with Part 8.","wherethelightingsystemdoesnotcomplywiththerequirementsofsection4.2.or4.3.,itshallcomplywithpart8.",20.0,4.0,4,1,1,1
1359958,157342.0,E,necb2015_divb,174.0,B,4.2.3.1.(5),Exterior Lighting,"The following exterior lighting applications need not comply with Sentences 4.2.3.1.(1)to 4.2.3.1.(4) where the lighting is equipped with an independent control device that complies with the requirements of Subsection 4.2.4.: specialized signal, directional, and marker lighting associated with transportation, lighting for advertising and directional signage, lighting integral to equipment or instrumentation and installed by its manufacturer, lighting for theatrical purposes, including performance, stage, film and video production, lighting for athletic activity areas, temporary lighting, lighting for industrial production, material handling, transportation sites, and associated storage areas for industrial sites, lighting for theme elements in theme/amusement parks, and lighting used to highlight features of art objects, public monuments and designated national or provincial historic sites.","thefollowingexteriorlightingapplicationsneednotcomplywithsentences4.2.3.1.(1)to4.2.3.1.(4)wherethelightingisequippedwithanindependentcontroldevicethatcomplieswiththerequirementsofsubsection4.2.4.:specializedsignal,directional,andmarkerlightingassociatedwithtransportation,lightingforadvertisinganddirectionalsignage,lightingintegraltoequipmentorinstrumentationandinstalledbyitsmanufacturer,lightingfortheatricalpurposes,includingperformance,stage,filmandvideoproduction,lightingforathleticactivityareas,temporarylighting,lightingforindustrialproduction,materialhandling,transportationsites,andassociatedstorageareasforindustrialsites,lightingforthemeelementsintheme/amusementparks,andlightingusedtohighlightfeaturesofartobjects,publicmonumentsanddesignatednationalorprovincialhistoricsites.",114.0,4.0,2,3,1,5
1359959,157368.0,E,necb2015_divb,200.0,B,4.3.2.7.(1),Determination of Factor for Daylight Harvesting,"The factor for daylight harvesting, FDL,i, shall be calculated using the following equation: FDL,i=1-CDL,sup,i CDL,ctrl,i C EL,ctrl,iwhereCDL,sup,i= daylight supply factor determined in accordance with Sentences 4.3.2.7.(2)and 4.3.2.7.(3), CDL,ctrl,i= daylight system control factor determined in accordance with Sentence 4.3.2.7.(4), and CEL,ctrl,i= daylight-dependent control factor for electric lighting determined in accordance with Sentence 4.3.2.7.(5).","thefactorfordaylightharvesting,fdl,i,shallbecalculatedusingthefollowingequation:fdl,i=1-cdl,sup,i?cdl,ctrl,i?cel,ctrl,iwherecdl,sup,i=daylightsupplyfactordeterminedinaccordancewithsentences4.3.2.7.(2)and4.3.2.7.(3),cdl,ctrl,i=daylightsystemcontrolfactordeterminedinaccordancewithsentence4.3.2.7.(4),andcel,ctrl,i=daylight-dependentcontrolfactorforelectriclightingdeterminedinaccordancewithsentence4.3.2.7.(5).",50.0,4.0,3,2,7,1
1360369,157310.0,E,necb2015_divb,142.0,B,4.2.2.1.(19),Interior Lighting Controls,"The following lighting applications need not comply with Sentence 4.2.2.1.(18): general lighting and task lighting in shop and laboratory classrooms, general lighting and task lighting in spaces where automatic shut-off would endanger the safety or security of the building occupants, and lighting required to operate continuously due to operational requirements.","thefollowinglightingapplicationsneednotcomplywithsentence4.2.2.1.(18):generallightingandtasklightinginshopandlaboratoryclassrooms,generallightingandtasklightinginspaceswhereautomaticshut-offwouldendangerthesafetyorsecurityofthebuildingoccupants,andlightingrequiredtooperatecontinuouslyduetooperationalrequirements.",50.0,4.0,2,2,1,19
1360609,157686.0,E,necb2015_divb,520.0,B,8.4.4.1.(1),General,The building energy target of the reference building shall be calculated based on the parameters described in this Subsection.,thebuildingenergytargetofthereferencebuildingshallbecalculatedbasedontheparametersdescribedinthissubsection.,19.0,8.0,4,4,1,1
1360611,157331.0,E,necb2015_divb,163.0,B,4.2.2.5.(1),Determination of Daylighted Area Under Skylights,The daylighted area under skylights shall refer to the combined daylighted area under each skylight without double-counting overlapping areas. (See Note A-4.2.2.4.(1) and 4.2.2.5.(1).),thedaylightedareaunderskylightsshallrefertothecombineddaylightedareaundereachskylightwithoutdouble-countingoverlappingareas.(seenotea-4.2.2.4.(1)and4.2.2.5.(1).),24.0,4.0,2,2,5,1
1360613,157375.0,E,necb2015_divb,207.0,B,4.3.2.8.(3),Determination of the Daylight Supply Factor for Sidelighting,"The raw daylight supply factor for the rough opening, CDL,sup,raw,i, shall be determined using Table 4.3.2.8.","therawdaylightsupplyfactorfortheroughopening,cdl,sup,raw,i,shallbedeterminedusingtable4.3.2.8.",16.0,4.0,3,2,8,3
1361073,157282.0,E,necb2015_divb,114.0,B,4.2.1.4.(2),Determination of the Installed Interior Lighting Power,"The determination of the installed interior lighting power shall include connected lighting power for both permanently installed interior lighting and supplemental interior lighting provided by movable or plug-in luminaires, and in cases where two or more independently operating lighting systems in a space are controlled to prevent simultaneous operation, the lighting system with the highest wattage. (See Note A-4.2.1.4.(2).)","thedeterminationoftheinstalledinteriorlightingpowershallincludeconnectedlightingpowerforbothpermanentlyinstalledinteriorlightingandsupplementalinteriorlightingprovidedbymovableorplug-inluminaires,andincaseswheretwoormoreindependentlyoperatinglightingsystemsinaspacearecontrolledtopreventsimultaneousoperation,thelightingsystemwiththehighestwattage.(seenotea-4.2.1.4.(2).)",59.0,4.0,2,1,4,2
1361309,157467.0,E,necb2015_divb,299.0,B,5.2.6.2.(2),Variable-Flow Pumping Systems,"Sentence 5.2.6.2.(1) does not apply to systems in which a minimum flow greater than 50% of the design flow is required for the proper operation of primary equipment serving the system, such as chillers and boilers, with a single control valve, or that include controls to reset the fluid supply temperature based on either outdoor temperature or system loads.","sentence5.2.6.2.(1)doesnotapplytosystemsinwhichaminimumflowgreaterthan50%ofthedesignflowisrequiredfortheproperoperationofprimaryequipmentservingthesystem,suchaschillersandboilers,withasinglecontrolvalve,orthatincludecontrolstoresetthefluidsupplytemperaturebasedoneitheroutdoortemperatureorsystemloads.",59.0,5.0,2,6,2,2
