Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Sentence Text,National Article Title (FR),National Sentence Text (FR),P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Sentence Text,P/T Sentence Text (FR),Difference Type,Variation,Variation Label,Text Difference Tracked,P/T Article Title (FR),Exception,Comments,Text Difference Tracked (FR),Difference Type Updated,Exception Updated,Variation Updated
2015,SK,NPC,Div B,,Not Permitted,None,,,skpc_NBC2015,Div B,2.7.1.1.(2),None,"2) Unless otherwise approved by the local authority, a non-potable water system shall not be connected to a private waterworks unless the non-potable water passes through functioning equipment capable of rendering the water potable and that equipment is located so that all water entering the system passes through the equipment",,P/T Only,Yes,,,,,,,,,
2015,SK,NPC,Div B,2.7.3.2.(1),Outlets,"1 ) An outlet from a non-potable water system shall not be located where it can discharge into a) a sink or lavatory, b) a fixture into which an outlet from a potable water system is discharged, or c) a fixture that is used for the preparation, handling or dispensing of food, drink or products that are intended for human consumption. (See Note A-2.7.3.2.(1).)",,,skpc_NBC2015,Div B,2.7.3.2.(1),Outlets,"1) Unless approved by the local authority, an outlet from a non-potable water supply shall not be located where it can discharge into: (a) a sink or lavatory, (b) a fixture into which an outlet from a potable water system is discharged, or (c) a fixture that is used for the preparation, handling or dispensing of food, drink or products that are intended for human consumption.",,Common Sentence,Yes,,,,,,,,,
2015,SK,NPC,Div B,,Outlets,None,,,skpc_NBC2015,Div B,2.7.3.2.(2),Outlets,"Sentence (1) does not apply to waterworks authorized to supply water for hygienic use within the meaning of sections 22 or 23 of The Water Regulations, 2002 .",,P/T Only,Yes,,,,,,,,,
2015,SK,NPC,Div B,,Non-potable Water System Design,None,,,skpc_NBC2015,Div B,2.7.4.1.(3),None,"3) Where a non-potable water system that utilizes sewage is installed, it shall conform to CSA B128.3-12, ‘Performance of non-potable water reuse systems’ and produce an effluent with a water quality suitable for the use to which it is put.",,P/T Only,Yes,,,,,,,,,
2015,NU,NPC,Div B,2.2.5.1.(1),Concrete Pipe and Fittings,"Concrete pipe shall conform to CSA A257.1-14 Non-Reinforced Circular Concrete Culvert, Storm Drain, Sewer Pipe, and Fittings or CSA A257.2-14 Reinforced Circular Concrete Culvert, Storm Drain, Sewer Pipe, and Fittings",,,nupc2015_divb,Div B,,-,-,,National Only,Yes,,,,,,,,,
2015,NU,NPC,Div B,2.2.5.1.(2),Concrete Pipe and Fittings,"Joints with internal elastomeric gaskets shall conform to CSA A257.3-14 Joints for Circular Concrete Sewer and Culvert Pipe, Manhole Sections, and Fittings Using Rubber Gaskets",,,nupc2015_divb,Div B,,-,-,,National Only,Yes,,,,,,,,,
2015,NU,NPC,Div B,2.2.5.1.(3),Concrete Pipe and Fittings,Concrete fittings fabricated on the site from lengths of pipe shall not be used. (See Note A-2.2.5.1.(3).),,,nupc2015_divb,Div B,,-,-,,National Only,Yes,,,,,,,,,
2015,NU,NPC,Div B,2.2.5.1.(4),Concrete Pipe and Fittings,Concrete pipe shall not be used above ground inside a building.,,,nupc2015_divb,Div B,,-,-,,National Only,Yes,,,,,,,,,
2015,NU,NPC,Div B,2.2.5.1.(5),Concrete Pipe and Fittings,"Precast reinforced circular concrete manhole sections, catch basins and fittings shall conform to CSA A257.4-14 Precast Reinforced Circular Concrete Manhole Sections, Catch Basins, and Fittings",,,nupc2015_divb,Div B,,-,-,,National Only,Yes,,,,,,,,,
2015,NU,NPC,Div B,2.2.6.3.(1),Threaded Cast-Iron Drainage Fittings,Threaded cast-iron drainage fittings shall conform to ASME B16.12-2009 Cast Iron Threaded Drainage Fittings,,,nupc2015_divb,Div B,,-,-,,National Only,Yes,,,,,,,,,
2015,NU,NPC,Div B,2.2.6.3.(2),Threaded Cast-Iron Drainage Fittings,Threaded cast-iron drainage fittings shall not be used in a water system.,,,nupc2015_divb,Div B,,-,-,,National Only,Yes,,,,,,,,,
2015,NU,NPC,Div B,2.3.5.2.(1),Isolation from Loads,"Where piping passes through or under a wall, it shall be installed so that the wall does not bear on the pipe.",,,nupc2015_divb,Div B,,-,"Where vitrified clay drainage pipe is located less than 600 mm below a basement floor and the floor is constructed of other than 75 mm or more of concrete, the pipe shall be protected by a 75-mm layer of concrete installed above the pipe. (See Note A-2.3.5.2.(1).)",,Common Sentence,Yes,,,,,,,,,
2015,ON,NPC,Div B,2.1.1.1.(1),Application ,This Part applies to all plumbing systems covered in this Code. (See Article 1.1.1.1..),,,obc2019_divb,Div B,7.1.1.1.(1),7.1.1.1. Scope,The scope of this Part shall be as described in Subsection 1.1.2. of Division A.,,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,,,,,,obc2019_divb,Div B,7.1.4.2.(1),7.1.4.2. Floor Drains,"Where gravity drainage to a sanitary drainage system is possible, a floor drain shall be installed in a basement forming part of a dwelling unit.",,P/T Only,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,,,,,,obc2019_divb,Div B,7.1.4.2.(2),7.1.4.2. Floor Drains,"Where gravity drainage to a sanitary drainage system is not possible, the floor drain required by Sentence (1) may be connected to a storm drainage system, dry well or drainage ditch provided it is located where it can receive only clear water waste or storm sewage.",,P/T Only,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,,,,,,obc2019_divb,Div B,7.1.4.2.(3),7.1.4.2. Floor Drains,"A floor drain shall be provided in a public laundry room, garbage room, incinerator room, boiler or heating room that is not located within a dwelling unit. ",,P/T Only,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.1.2.1.(1),Sanitary Drainage Systems ,"Except as provided in Subsection 2.7.4., every sanitary drainage system shall be connected to a public sanitary sewer, a public combined sewer or a private sewage disposal system.",,,obc2019_divb,Div B,7.1.5.1.(1),7.1.5.1. Sanitary Drainage Systems,"Every sanitary drainage system shall be connected to a public sanitary sewer, a public combined sewer or a private sewage disposal system.",,Common Sentence,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.1.2.1.(2),Sanitary Drainage Systems ,A combined building drain shall not be installed. (See Note A-2.1.2.1.(2).),,,obc2019_divb,Div B,7.1.5.1.(2),7.1.5.1. Sanitary Drainage Systems,A combined building drain or a combined building sewer shall not be installed.,,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.1.2.2.(1),Storm Drainage Systems ,"Except as provided in Subsection 2.7.4., every storm drainage system shall be connected to a public storm sewer, a public combined sewer or a designated storm water disposal location.",,,obc2019_divb,Div B,7.1.5.2.(1),7.1.5.2. Storm Drainage Systems,"Every storm drainage system shall be connected to a public storm sewage works, a public combined sewage works or a designated storm water disposal location but shall not be connected to a sanitary sewage works.",,Common Sentence,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.1.2.3.(1),Water Distribution Systems ,"Except as provided in Subsection 2.7.4., every water distribution system shall be connected to a public water main or a potable private water supply system.",,,obc2019_divb,Div B,7.1.5.3.(1),7.1.5.3. Water Distribution Systems,"Except as provided in Sentence (2), every water distribution system shall be connected,(a) to a watermain that is part of a municipal drinking water system, or (b) to a drinking water system, if a watermain described in Clause (a) is not available. ",,Common Sentence,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,,,,,,obc2019_divb,Div B,7.1.5.3.(2),7.1.5.3. Water Distribution Systems,"Storm sewage or greywater that is free of solids and treated to conform to Article 7.7.4.1. is permitted to be used as a water supply for,(a) water closets, (b) urinals, (c) sub-surface irrigation, or (d) the priming of traps. ",,P/T Only,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,,,,,,obc2019_divb,Div B,7.1.5.3.(3),7.1.5.3. Water Distribution Systems,"Rainwater that is free of solids and treated to conform to Article 7.7.4.1. is permitted to be used as a water supply for,(a) clothes washers, (b) laundry trays, (c) mop sinks, (d) bedpan washers, (e) water closets, (f) urinals, (g) hose bibbs, (h) sub-surface irrigation, or (i) the priming of traps. ",,P/T Only,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,,,,,,obc2019_divb,Div B,7.1.5.3.(4),7.1.5.3. Water Distribution Systems,Piping conveying the non-potable water described in Sentence (2) shall be installed in conformance with Section 7.7.,,P/T Only,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.1.2.4.(1),Separate Services ,"Piping in any building connected to the public services shall be connected separately from piping of any other building, except that an ancillary building on the same property may be served by the same service. (See Note A-2.1.2.4.(1).)",,,obc2019_divb,Div B,7.1.5.4.(1),7.1.5.4. Separate Services,"Except as provided in Sentences (2) and (3), piping in any building shall be connected to the public services separately from piping of any other building. (See Appendix A.)",,Common Sentence,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.1.2.4.(1),Separate Services ,"Piping in any building connected to the public services shall be connected separately from piping of any other building, except that an ancillary building on the same property may be served by the same service. (See Note A-2.1.2.4.(1).)",,,obc2019_divb,Div B,7.1.5.4.(2),7.1.5.4. Separate Services,An ancillary building on the same property as the main building may be served by the same service.,,Common Sentence,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,,,,,,obc2019_divb,Div B,7.1.5.4.(3),7.1.5.4. Separate Services,1,,P/T Only,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,,,,,,obc2019_divb,Div B,7.1.5.4.(4),7.1.5.4. Separate Services,"No plumbing serving a dwelling unit shall be installed in or under another unit of the building unless the piping is located in a tunnel, pipe corridor, common basement or parking garage, so that the piping is accessible for servicing and maintenance throughout its length without encroachment on any private living space, but this Sentence does not prevent plumbing serving a unit located above another unit from being installed in or under the lower unit.",,P/T Only,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,,,,,,obc2019_divb,Div B,7.1.5.5.(1),7.1.5.5. Private Sewers and Private Water Supply,"Private water supply pipes shall be designed and installed according to MOE PIBS 6881e, ""Design Guidelines for Drinking-Water Systems"".",,P/T Only,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,,,,,,obc2019_divb,Div B,7.1.5.5.(2),7.1.5.5. Private Sewers and Private Water Supply,"Private sewers shall be designed and installed according to MOE PIBS 6879, ""Design Guidelines for Sewage Works"".",,P/T Only,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.1.3.1.(1),Lighting and Ventilation Requirements ,"Plumbing fixtures shall not be installed in a room that is not lighted and ventilated in accordance with the appropriate requirements in Parts 3, 6 and 9 of Division B of the NBC.",,,obc2019_divb,Div B,7.1.6.1.(1),7.1.6.1. Lighting and Ventilation Requirements,Plumbing fixtures shall not be installed in a room that is not lighted and ventilated in accordance with the appropriate requirements in Parts 3 and 9.,,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.1.3.2.(1),Accessibility ,"Every fixture, appliance, interceptor, cleanout, valve, device or piece of equipment shall be located so that it is readily accessible for use, cleaning and maintenance.",,,obc2019_divb,Div B,7.1.6.2.(1),7.1.6.2. Accessibility,"Every fixture, plumbing appliance, interceptor, cleanout, valve, device or piece of equipment shall be so located that it is readily accessible for use, cleaning and maintenance.",,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,,,,,,obc2019_divb,Div B,7.1.7.1.(1),7.1.7.1. Structural Movement,Plumbing shall be designed and installed to accommodate the maximum relative structural movement provided for in the construction of the building.,,P/T Only,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.2.1.1.(1),Exposure of Materials ,"Where unusual conditions exist, such as excessively corrosive soil or water, only materials suited for use in such locations shall be used.",,,obc2019_divb,Div B,7.2.1.1.(1),7.2.1.1. Exposure of Materials,"Where unusual conditions exist such as excessively corrosive soil or water, only materials suited for use in such locations shall be used.",,Common Sentence,No,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,,,,,,obc2019_divb,Div B,7.2.1.2.(1),7.2.1.2. Restrictions on Re-Use,"Used materials and equipment, including fixtures, shall not be reused unless they meet the requirements of this Part for new materials and equipment and are otherwise satisfactory for their intended use.",,P/T Only,Yes,Plumbing ,,,,,,,,
2015,ON,NPC,Div B,2.2.1.3.(1),Identification ,"(1) Every length of pipe and every fitting shall have cast, stamped or indelibly marked on it the maker's name or mark and the weight or class or quality of the product, or be marked in accordance with the relevant standard.
(2) Markings required in Sentence 2.2.1.3.(1) shall be visible after installation.",,,obc2019_divb,Div B,7.2.1.3.(1),7.2.1.3. Identification and Certification,"Every length of pipe and every fitting shall have cast, stamped or indelibly marked on it the maker’s name or mark and the weight or class or quality of the product, or it shall be marked in accordance with the relevant standard, and such markings shall be visible after installation.",,Common Sentence,Yes,Plumbing ,,,,,,,,
